tester,trial,rightHanded,timestamp,posX,posY,posZ,posRelX,posRelY,posRelZ,velX,velY,velZ,quatW,quatX,quatY,quatZ,accRelX,accRelY,accRelZ,accAbsX,accAbsY,accAbsZ
M1,1,L,552.967,0.143957,0.1276109,-0.1024067,0.1233458,0.00193271,0.01075163,0.00106275,7.861771E-05,9.595172E-05,-0.9878235,0.09751678,-0.05966609,-0.1055234,0.2916667,1.192308,-0.04,0.01675908,0.1922797,-0.2940331
M1,1,L,569.636,0.1641188,0.1288714,-0.09983924,0.1435076,0.003193215,0.01331905,0.001209539,7.561962E-05,0.000154023,-0.9860965,0.101016,-0.08479767,-0.1010879,0.25,1.230769,-0.08,-0.03690731,0.2087462,-0.3482292
M1,1,L,586.307,0.1865363,0.1316725,-0.09671819,0.1659251,0.005994305,0.01644009,0.001344699,0.0001680221,0.0001872147,-0.9826361,0.1072595,-0.122697,-0.08869692,0.125,1.115385,-0.16,-0.1400519,0.05346024,-0.3948605
M1,1,L,602.975,0.2082768,0.1336919,-0.09612365,0.1876656,0.008013666,0.01703463,0.001304325,0.0001211517,3.566956E-05,-0.9812974,0.1093117,-0.1344251,-0.08388338,0.04166667,1.038462,-0.16,-0.2011826,-0.03326869,-0.3615171
M1,1,L,619.645,0.2332197,0.1395238,-0.09434306,0.2126085,0.01384559,0.01881523,0.001496278,0.000349846,0.0001068143,-0.9753253,0.1168429,-0.1753101,-0.06599007,-0.04166667,0.9230769,-0.24,-0.273752,-0.1740769,-0.3928333
M1,1,L,636.314,0.258197,0.1424388,-0.0938153,0.2375858,0.01676063,0.01934299,0.001498425,0.0001748778,3.166126E-05,-0.9663201,0.1253179,-0.219616,-0.04785101,-0.2083333,0.8846154,-0.32,-0.4497661,-0.2392475,-0.383814
M1,1,L,652.994,0.2813177,0.1473132,-0.09505972,0.2607065,0.02163503,0.01809856,0.001386135,0.0002922299,-7.460589E-05,-0.9526566,0.1357963,-0.2705485,-0.02843186,-0.3333333,0.8461539,-0.36,-0.5748016,-0.2786684,-0.3255324
M1,1,L,669.6511,0.3080837,0.1514405,-0.09952969,0.2874725,0.02576232,0.01362859,0.001606884,0.0002477807,-0.000268353,-0.9424102,0.1429092,-0.3019252,-0.0167732,-0.6666667,0.7307692,-0.52,-0.9243376,-0.4083698,-0.2108126
M1,1,L,686.32,0.3323829,0.1567524,-0.1015358,0.3117717,0.03107421,0.01162244,0.001457755,0.0003186699,-0.000120353,-0.9313606,0.1496122,-0.3318885,-0.005804719,-0.9166667,0.6153846,-0.52,-1.102999,-0.4780045,0.01699727
M1,1,L,702.988,0.3583549,0.1596688,-0.1090419,0.3377437,0.03399056,0.004116364,0.001558195,0.0001749667,-0.0004503275,-0.9180737,0.1556497,-0.3645384,0.005075066,-1.041667,0.6153846,-0.52,-1.177744,-0.4332387,0.1608382
M1,1,L,719.6591,0.3820233,0.163563,-0.1175445,0.3614121,0.03788474,-0.004386179,0.001419732,0.0002335898,-0.0005100193,-0.9105823,0.1578554,-0.3818697,0.009855025,-1.083333,0.6923077,-0.48,-1.173518,-0.3266566,0.2297082
M1,1,L,736.342,0.4017606,0.1660787,-0.1241324,0.3811494,0.04040048,-0.01097415,0.001183082,0.0001507963,-0.0003948918,-0.903017,0.1599313,-0.3984229,0.01553747,-1.083333,0.6923077,-0.44,-1.126468,-0.2966246,0.2878072
M1,1,L,752.997,0.4182666,0.1681721,-0.1328027,0.3976554,0.04249389,-0.01964439,0.0009910529,0.0001256934,-0.0005205797,-0.9013965,0.1603063,-0.4018585,0.01720384,-0.9583333,0.7307692,-0.32,-0.9533259,-0.242082,0.2675002
M1,2,L,16.664,0.02546865,0.1139348,-0.1210309,0,0,0,0,0,0,-0.9949456,0.08487374,0.04809018,0.023812,0,0.8846154,0.16,0.03447292,-0.1017438,0.009578542
M1,2,L,33.326,0.02524188,0.1140308,-0.1212702,-0.0002267696,9.605289E-05,-0.000239335,-1.360999E-05,5.764787E-06,-1.436412E-05,-0.9947116,0.08754122,0.04952943,0.02079187,0,0.8846154,0.2,0.02528329,-0.09446466,0.04371378
M1,2,L,49.996,0.0252455,0.1142765,-0.1212776,-0.0002231505,0.0003417507,-0.0002467334,2.171037E-07,1.473892E-05,-4.438167E-07,-0.9947267,0.08730417,0.05127987,0.01634789,0.04166667,1,0.16,0.06703622,0.0112977,-0.01092175
M1,2,L,66.66901,0.02509404,0.1144978,-0.1216012,-0.0003746077,0.0005630478,-0.0005703196,-9.08398E-06,1.327278E-05,-1.940779E-05,-0.9946691,0.0878918,0.05244118,0.01257916,0.04166667,1,0.2,0.0552444,0.01880813,0.02672172
M1,2,L,83.332,0.02474726,0.1144799,-0.121992,-0.0007213913,0.0005451366,-0.0009611323,-2.08116E-05,-1.074908E-06,-2.345393E-05,-0.9946845,0.08756094,0.05337498,0.009329903,0.04166667,0.9615384,0.16,0.05152859,-0.02572703,-0.005406405
M1,2,L,100.002,0.02462186,0.1143554,-0.1221594,-0.0008467901,0.0004206821,-0.001128547,-7.522423E-06,-7.465773E-06,-1.004286E-05,-0.9946666,0.08688846,0.05542577,0.004092852,0.08333334,0.9615384,0.16,0.08238085,-0.02515948,8.294046E-05
