tester,trial,rightHanded,timestamp,posX,posY,posZ,posRelX,posRelY,posRelZ,velX,velY,velZ,quatW,quatX,quatY,quatZ,accRelX,accRelY,accRelZ,accAbsX,accAbsY,accAbsZ
M1,1,L,700.074,0.008139784,-0.1737648,0.03066605,0.003474625,-0.1780476,0.01946554,0.0001061988,0.001078212,2.199239E-05,-0.9994742,0.03127088,-0.004086059,-0.007534451,0.125,1,-0.12,0.1087415,-0.007727027,-0.1832885
M1,1,L,716.7401,0.007762099,-0.1566654,0.03037796,0.00309694,-0.1609482,0.01917745,-2.266197E-05,0.001026004,-1.728572E-05,-0.997824,0.06496628,-0.007701807,-0.008211435,0.08333334,0.8461539,-0.12,0.06688304,-0.1753938,-0.2299392
M1,1,L,733.407,0.01020768,-0.1368442,0.03066822,0.005542522,-0.141127,0.01946771,0.0001467321,0.001189248,1.741524E-05,-0.9947962,0.101063,-0.01218267,-0.00429125,0.04166667,0.6923077,-0.08,0.0321675,-0.337701,-0.218521
M1,1,L,750.079,0.01065129,-0.1171454,0.02952486,0.005986128,-0.1214282,0.01832435,2.660783E-05,0.00118155,-6.858003E-05,-0.9937993,0.1103792,-0.01319748,-0.002259753,0.04166667,0.6153846,-0.04,0.03606554,-0.408329,-0.1750974
M1,1,L,766.748,0.01306342,-0.09781574,0.02675439,0.008398261,-0.1020986,0.01555388,0.0001447077,0.001159618,-0.0001662048,-0.9909981,0.1329343,-0.01546576,0.003453742,0.04166667,0.5,0.04,0.04427532,-0.5076053,-0.09446289
M1,2,L,16.665,0.008789299,0.03460191,0.007052489,0,0,0,0,0,0,-0.9709783,0.2384657,-0.0179043,-0.003804892,0,0.8461539,0.48,0.002340669,-0.02775663,0.03337087
M1,2,L,33.349,0.007973662,0.03483999,0.005863294,-0.0008156374,0.0002380759,-0.001189195,-4.888739E-05,1.426971E-05,-7.127753E-05,-0.9694976,0.2445813,-0.01507196,-0.005215458,0.04166667,0.8461539,0.48,0.0396533,-0.02730024,0.01988197
M1,2,L,50.016,0.007407846,0.03566709,0.005662575,-0.001381453,0.00106518,-0.001389913,-3.394826E-05,4.962523E-05,-1.204288E-05,-0.9694976,0.2445813,-0.01507196,-0.005215458,0,0.8461539,0.48,-0.001992169,-0.02741444,0.02120596
M1,2,L,66.71201,0.006676197,0.03611104,0.004841551,-0.002113102,0.00150913,-0.002210937,-4.382179E-05,2.659021E-05,-4.917489E-05,-0.9666666,0.2557082,-0.009811489,-0.008532733,0,0.7307692,0.56,-0.007543187,-0.08796185,0.1255117
M1,2,L,83.371,0.006090382,0.03700891,0.003547803,-0.002698917,0.002406999,-0.003504686,-3.516507E-05,5.389697E-05,-7.766065E-05,-0.9662613,0.2572111,-0.00895169,-0.01006788,0.04166667,0.7307692,0.56,0.03085557,-0.08699387,0.1217682
M1,2,L,100.01,0.005344922,0.03731352,0.002728194,-0.003444377,0.002711609,-0.004324295,-4.480199E-05,1.830696E-05,-4.925828E-05,-0.9653613,0.26048,-0.006625907,-0.0135546,0.04166667,0.7692308,0.56,0.02207111,-0.05275685,0.09641242
M1,2,L,116.676,0.004633745,0.03745243,0.002009086,-0.004155554,0.002850518,-0.005043402,-4.267229E-05,8.33485E-06,-4.314818E-05,-0.9647588,0.2626421,-0.004906769,-0.01534468,0.04166667,0.6923077,0.56,0.02015105,-0.1185271,0.1312458
